gender,weight,height,age,activity_level,calories_needed
female,57,174,20,very_active,2409
female,76,161,21,very_active,2588
female,59,175,21,extra_active,2694
male,91,170,24,very_active,2918
female,60,158,21,very_active,2280
male,70,178,20,moderate_exercise,2405
female,48,168,23,sedentary,1505
male,90,172,24,light_exercise,2329
female,71,151,24,extra_active,2608
female,59,160,19,very_active,2301
male,55,199,22,sedentary,1827
female,62,164,18,extra_active,2649
female,81,150,21,moderate_exercise,2296
male,81,168,18,sedentary,1931
male,74,163,24,extra_active,2808
male,91,179,20,very_active,3049
male,78,167,20,moderate_exercise,2422
male,97,198,23,moderate_exercise,2994
male,75,196,22,very_active,2939
female,50,155,20,moderate_exercise,1872
female,87,163,24,sedentary,1929
female,70,178,22,moderate_exercise,2389
female,45,153,23,light_exercise,1554
male,57,181,22,very_active,2467
male,98,187,24,light_exercise,2568
female,54,171,23,light_exercise,1833
female,85,161,22,sedentary,1902
female,51,174,22,extra_active,2520
male,53,178,19,light_exercise,1906
female,52,178,24,sedentary,1622
male,85,162,22,sedentary,1910
male,92,181,21,moderate_exercise,2767
male,78,199,18,moderate_exercise,2748
female,55,165,23,very_active,2252
male,95,166,19,light_exercise,2381
male,63,150,21,moderate_exercise,2017
female,75,156,24,sedentary,1733
male,80,155,24,moderate_exercise,2306
male,74,196,24,very_active,2905
male,59,197,20,light_exercise,2145
male,59,166,24,moderate_exercise,2087
female,73,154,24,light_exercise,1941
female,67,153,18,light_exercise,1891
male,91,168,24,very_active,2896
male,78,171,23,light_exercise,2163
female,72,176,20,sedentary,1871
female,88,176,22,sedentary,2051
female,55,168,18,very_active,2327
female,66,171,19,extra_active,2798
female,66,179,23,sedentary,1803
male,88,151,22,light_exercise,2135
male,50,175,22,extra_active,2513
male,76,166,24,sedentary,1820
female,75,155,22,moderate_exercise,2244
male,74,150,18,extra_active,2710
female,80,167,21,very_active,2722
male,67,162,24,very_active,2418
female,64,172,23,moderate_exercise,2230
female,53,171,24,sedentary,1581
male,95,173,22,light_exercise,2420
female,77,155,19,sedentary,1779
female,51,175,21,very_active,2308
female,65,178,19,moderate_exercise,2335
female,57,160,21,sedentary,1565
female,44,174,19,very_active,2193
female,40,171,21,light_exercise,1654
male,92,182,20,very_active,3099
male,68,163,18,sedentary,1737
male,65,166,22,moderate_exercise,2196
female,63,150,19,moderate_exercise,2033
female,78,171,20,light_exercise,2183
male,89,151,23,sedentary,1869
male,61,175,20,sedentary,1731
female,52,155,21,very_active,2109
female,67,176,21,sedentary,1805
female,70,166,21,very_active,2538
male,97,184,18,very_active,3224
female,71,171,19,extra_active,2893
male,85,158,23,sedentary,1874
male,58,180,23,moderate_exercise,2215
male,73,195,22,light_exercise,2307
male,99,188,18,sedentary,2297
female,42,152,24,extra_active,2069
female,45,166,23,very_active,2090
male,78,181,22,light_exercise,2255
female,89,166,22,moderate_exercise,2568
female,88,177,23,sedentary,2052
male,87,187,21,extra_active,3368
female,71,161,23,very_active,2484
female,83,163,21,light_exercise,2176
male,84,169,20,moderate_exercise,2535
male,77,160,19,extra_active,2877
male,96,154,23,moderate_exercise,2552
male,83,191,19,sedentary,2121
female,72,166,20,light_exercise,2058
female,60,174,23,very_active,2435
female,62,165,19,light_exercise,1918
male,90,175,24,moderate_exercise,2655
male,88,168,20,light_exercise,2295
female,81,172,23,very_active,2776
female,64,166,19,extra_active,2701
female,59,167,22,moderate_exercise,2112
female,88,163,22,light_exercise,2238
male,85,195,24,light_exercise,2458
female,88,175,23,extra_active,3226
female,64,155,24,moderate_exercise,2058
male,74,190,18,moderate_exercise,2599
male,60,194,19,moderate_exercise,2413
male,77,178,18,very_active,2814
female,68,159,18,very_active,2454
male,53,199,21,extra_active,2865
female,41,150,24,very_active,1840
female,88,155,18,extra_active,3036
male,59,181,24,extra_active,2736
female,72,166,21,extra_active,2834
female,47,152,21,sedentary,1385
male,53,176,18,moderate_exercise,2137
male,53,195,24,light_exercise,2018
female,77,169,22,very_active,2683
male,87,169,19,sedentary,2004
female,80,160,22,moderate_exercise,2370
female,40,156,22,light_exercise,1518
male,73,192,21,sedentary,1997
female,83,158,23,extra_active,2929
male,53,160,21,very_active,2180
female,58,156,22,moderate_exercise,1990
male,91,162,22,sedentary,1982
male,63,165,20,extra_active,2660
female,75,157,18,light_exercise,2035
male,60,187,19,very_active,2609
female,76,157,22,extra_active,2793
female,63,156,18,moderate_exercise,2099
male,90,154,18,light_exercise,2216
female,46,171,24,very_active,2152
female,60,174,19,moderate_exercise,2219
female,57,151,22,extra_active,2361
male,88,157,24,sedentary,1896
female,41,175,21,extra_active,2352
female,60,154,19,very_active,2254
male,71,191,24,extra_active,3083
female,77,155,24,light_exercise,2004
male,63,153,22,moderate_exercise,2039
male,77,176,18,extra_active,3076
male,96,191,22,light_exercise,2589
female,85,174,20,very_active,2892
female,87,171,18,sedentary,2025
male,82,191,19,extra_active,3340
male,88,164,21,extra_active,3114
male,56,194,23,very_active,2581
female,45,173,24,light_exercise,1719
female,47,159,18,moderate_exercise,1880
female,44,156,23,extra_active,2164
female,70,175,24,very_active,2609
male,61,175,21,light_exercise,1977
male,88,177,24,extra_active,3240
female,58,167,20,light_exercise,1874
male,75,196,18,extra_active,3276
male,57,182,22,light_exercise,1975
male,74,185,23,moderate_exercise,2511
male,56,157,24,sedentary,1512
female,41,165,24,moderate_exercise,1798
male,60,187,19,moderate_exercise,2345
male,84,191,21,moderate_exercise,2740
male,88,167,24,extra_active,3121
female,89,177,21,light_exercise,2379
male,54,156,21,moderate_exercise,1936
female,46,177,20,extra_active,2480
female,75,178,19,extra_active,3052
female,62,160,24,extra_active,2544
female,87,161,20,very_active,2786
male,51,167,24,extra_active,2418
female,68,158,19,light_exercise,1941
male,84,160,22,moderate_exercise,2432
female,68,150,22,moderate_exercise,2087
female,46,171,19,light_exercise,1750
male,62,197,22,moderate_exercise,2449
male,94,180,20,very_active,3112
female,64,176,24,moderate_exercise,2261
female,73,153,20,moderate_exercise,2209
female,61,174,18,extra_active,2748
female,64,159,20,very_active,2368
male,86,153,23,very_active,2657
male,92,150,21,moderate_exercise,2467
male,99,150,19,sedentary,2006
female,49,167,20,very_active,2195
female,64,156,21,extra_active,2563
male,54,171,18,light_exercise,1867
male,71,190,21,sedentary,1958
female,79,161,21,light_exercise,2104
male,89,179,21,very_active,3006
male,77,197,20,light_exercise,2393
male,78,183,20,light_exercise,2286
male,83,162,24,extra_active,2967
female,62,163,23,sedentary,1635
male,69,197,21,extra_active,3145
male,72,198,18,light_exercise,2346
male,66,154,20,very_active,2349
female,86,178,20,light_exercise,2353
male,65,186,19,extra_active,2957
female,48,178,20,light_exercise,1831
female,76,174,18,very_active,2754
female,67,173,24,very_active,2536
male,72,165,18,extra_active,2850
female,46,162,19,light_exercise,1673
male,72,165,22,moderate_exercise,2294
female,79,165,23,extra_active,2936
female,42,177,19,moderate_exercise,1969
female,85,158,24,extra_active,2957
female,77,156,21,very_active,2551
male,88,173,23,light_exercise,2317
female,58,167,20,sedentary,1635
female,53,179,21,very_active,2385
female,55,169,21,very_active,2312
male,85,159,20,sedentary,1899
female,70,172,24,extra_active,2839
female,74,164,21,extra_active,2848
male,73,168,19,moderate_exercise,2362
male,58,172,20,moderate_exercise,2161
female,40,173,20,extra_active,2318
male,55,186,20,moderate_exercise,2250
female,64,179,20,light_exercise,2059
female,67,155,23,light_exercise,1874
female,87,160,23,moderate_exercise,2471
female,57,169,18,very_active,2372
female,61,150,21,light_exercise,1762
female,83,164,20,moderate_exercise,2471
male,86,168,20,very_active,2845
female,53,178,20,moderate_exercise,2141
female,87,156,21,light_exercise,2171
male,78,170,19,sedentary,1904
female,86,160,21,light_exercise,2192
male,84,195,24,moderate_exercise,2756
male,73,184,23,very_active,2767
male,51,191,21,moderate_exercise,2229
female,50,167,20,moderate_exercise,1988
male,77,154,23,extra_active,2767
male,73,196,18,very_active,2939
female,69,157,22,moderate_exercise,2170
male,56,178,21,extra_active,2672
male,87,162,20,moderate_exercise,2513
male,62,183,22,sedentary,1791
female,81,161,20,extra_active,2955
male,72,155,20,sedentary,1713
male,78,171,22,extra_active,2998
female,61,173,24,very_active,2433
male,76,180,19,moderate_exercise,2525
female,81,177,21,very_active,2847
male,62,161,22,sedentary,1626
male,95,199,20,moderate_exercise,2996
female,73,171,22,moderate_exercise,2368
male,90,192,24,moderate_exercise,2819
male,53,173,21,very_active,2321
female,53,173,22,light_exercise,1843
female,51,168,19,sedentary,1565
male,70,179,24,very_active,2653
male,52,154,24,very_active,2073
female,87,176,22,very_active,2931
male,58,152,19,light_exercise,1752
male,61,151,24,extra_active,2418
female,56,175,22,moderate_exercise,2143
female,73,157,18,moderate_exercise,2263
female,62,160,24,extra_active,2544
male,91,166,24,very_active,2875
male,56,173,18,moderate_exercise,2155
female,46,157,24,light_exercise,1595
male,85,185,18,light_exercise,2413
female,41,166,21,light_exercise,1625
male,60,189,20,sedentary,1824
male,66,151,22,light_exercise,1833
female,53,177,22,very_active,2355
male,52,163,23,sedentary,1515
female,86,176,23,extra_active,3200
female,49,158,22,sedentary,1448
female,50,172,19,extra_active,2506
female,62,173,19,extra_active,2746
female,48,154,22,moderate_exercise,1816
male,89,161,22,very_active,2804
male,79,192,23,very_active,2957
male,71,182,21,sedentary,1898
male,87,183,24,light_exercise,2383
male,78,166,20,light_exercise,2140
female,67,157,19,sedentary,1674
female,77,162,20,moderate_exercise,2358
female,62,160,21,very_active,2336
male,57,163,22,light_exercise,1812
female,55,167,18,extra_active,2551
female,56,155,21,moderate_exercise,1957
female,76,177,18,extra_active,3069
male,83,187,21,very_active,2989
female,83,179,19,very_active,2920
female,55,173,24,moderate_exercise,2093
male,81,168,21,moderate_exercise,2471
female,74,170,22,sedentary,1838
male,71,197,24,moderate_exercise,2573
male,90,178,24,light_exercise,2381
male,57,154,22,moderate_exercise,1955
female,89,174,20,very_active,2961
female,72,158,21,extra_active,2739
female,46,175,22,moderate_exercise,1988
female,87,154,23,light_exercise,2140
female,87,155,18,moderate_exercise,2461
female,79,152,24,very_active,2517
male,98,192,23,sedentary,2285
male,84,163,18,extra_active,3055
female,86,163,23,moderate_exercise,2484
male,75,186,24,moderate_exercise,2529
female,62,175,24,light_exercise,1970
male,80,174,22,very_active,2788
male,75,195,22,sedentary,2037
female,88,170,19,extra_active,3204
male,79,160,21,very_active,2629
male,87,189,22,sedentary,2136
female,58,154,18,sedentary,1550
female,44,156,21,light_exercise,1580
male,50,155,18,sedentary,1461
female,53,153,21,extra_active,2318
female,72,165,22,light_exercise,2035
male,83,160,22,moderate_exercise,2416
female,78,157,20,sedentary,1800
female,87,155,20,very_active,2722
male,76,160,20,very_active,2586
female,45,151,20,moderate_exercise,1756
male,72,194,19,very_active,2892
female,75,157,18,very_active,2553
female,59,175,22,light_exercise,1943
female,87,156,24,light_exercise,2150
female,55,155,20,sedentary,1509
female,42,168,24,very_active,2051
male,62,185,20,sedentary,1818
male,55,172,22,extra_active,2573
male,80,163,18,extra_active,2979
male,58,173,24,light_exercise,1898
male,99,153,18,extra_active,3221
male,98,155,19,moderate_exercise,2624
female,59,171,18,moderate_exercise,2182
male,84,194,19,light_exercise,2470
female,54,172,20,extra_active,2573
female,89,151,18,extra_active,3007
male,89,160,19,very_active,2819
female,76,162,21,light_exercise,2071
female,54,176,22,sedentary,1643
male,86,150,18,light_exercise,2126
female,41,154,18,sedentary,1346
female,41,162,21,extra_active,2197
female,51,173,19,extra_active,2537
male,62,176,24,sedentary,1727
female,66,155,20,moderate_exercise,2120
male,74,153,20,sedentary,1722
female,60,173,24,extra_active,2660
male,63,168,22,light_exercise,1937
female,41,168,23,moderate_exercise,1835
female,79,152,23,moderate_exercise,2269
female,71,173,22,very_active,2622
male,91,194,20,light_exercise,2560
male,62,151,24,sedentary,1539
male,62,175,18,very_active,2523
female,54,168,21,extra_active,2516
male,53,197,24,very_active,2553
female,53,166,20,very_active,2254
male,67,180,20,very_active,2646
male,83,167,19,sedentary,1941
female,63,153,22,light_exercise,1808
female,73,166,24,extra_active,2824
male,93,175,22,moderate_exercise,2717
female,64,152,19,moderate_exercise,2068
male,99,194,22,light_exercise,2656
male,55,176,23,moderate_exercise,2130
female,64,159,21,sedentary,1641
female,49,179,18,extra_active,2580
male,52,160,23,light_exercise,1710
female,45,161,22,extra_active,2252
male,79,152,23,light_exercise,2013
female,73,167,20,extra_active,2874
male,73,175,21,very_active,2687
male,88,172,18,light_exercise,2343
male,96,170,18,light_exercise,2436
female,56,170,24,extra_active,2549
female,62,169,20,moderate_exercise,2194
male,60,193,23,sedentary,1836
female,50,168,21,sedentary,1541
male,57,199,22,moderate_exercise,2391
male,59,182,23,light_exercise,1996
male,92,169,18,moderate_exercise,2674
male,53,198,23,moderate_exercise,2312
female,78,172,22,light_exercise,2178
male,58,180,23,extra_active,2715
male,86,194,19,extra_active,3451
male,70,180,20,sedentary,1877
female,55,159,19,extra_active,2447
male,60,183,21,moderate_exercise,2291
female,84,168,19,extra_active,3105
female,59,154,23,sedentary,1532
female,62,178,21,moderate_exercise,2273
male,89,156,23,moderate_exercise,2463
female,45,167,19,sedentary,1485
male,95,163,24,very_active,2911
male,54,156,18,light_exercise,1738
male,89,151,19,moderate_exercise,2446
female,74,152,19,moderate_exercise,2223
male,66,184,23,sedentary,1841
male,76,187,24,moderate_exercise,2554
male,72,166,20,very_active,2581
male,86,161,20,very_active,2769
male,56,190,18,sedentary,1796
female,53,165,22,sedentary,1548
female,49,166,23,light_exercise,1721
male,64,181,20,moderate_exercise,2341
female,66,151,18,light_exercise,1860
female,43,162,20,sedentary,1418
female,55,158,19,extra_active,2435
male,93,175,22,moderate_exercise,2717
male,90,197,21,light_exercise,2565
male,53,161,20,light_exercise,1753
male,60,172,20,very_active,2439
male,86,177,21,extra_active,3230
female,64,152,23,light_exercise,1807
male,62,196,21,sedentary,1895
female,83,167,24,moderate_exercise,2469
female,74,151,22,extra_active,2684
female,80,173,24,sedentary,1920
male,53,161,19,extra_active,2432
female,73,151,22,sedentary,1683
female,89,178,24,extra_active,3271
male,99,171,24,very_active,3067
male,70,193,20,extra_active,3126
male,66,187,21,sedentary,1875
female,55,161,23,moderate_exercise,1984
female,64,179,24,moderate_exercise,2291
female,85,170,21,sedentary,1976
male,51,176,23,light_exercise,1834
male,59,192,18,light_exercise,2116
male,55,167,23,light_exercise,1812
male,58,158,22,moderate_exercise,2010
male,77,184,19,light_exercise,2288
female,75,150,21,light_exercise,1955
male,52,167,23,light_exercise,1771
male,87,191,18,light_exercise,2493
female,58,163,22,light_exercise,1826
female,80,166,20,extra_active,2995
male,60,162,24,moderate_exercise,2064
male,97,187,23,moderate_exercise,2887
female,69,166,19,very_active,2538
female,69,162,20,sedentary,1730
female,88,174,24,extra_active,3204
female,70,174,24,very_active,2599
female,81,163,23,extra_active,2950
male,62,182,23,very_active,2556
female,64,163,18,sedentary,1689
male,73,159,18,sedentary,1767
female,85,166,23,light_exercise,2216
male,99,194,22,extra_active,3670
male,73,156,19,moderate_exercise,2246
female,46,170,18,very_active,2193
male,79,156,24,sedentary,1781
female,71,154,20,light_exercise,1941
